Status Conciliação;Data Crédito;Administradora;Estabelecimento;Parcela;Valor Bruto;Valor Desconto;Valor Desconto Antecipado;Valor Pago;Status Pagamento;Bandeira;Data Resumo;Nº Resumo;Produto;Banco;Agência;Conta;Ident. Transação;Ponto de Venda;Tipo de Venda;Forma de Pagamento;Status Conc. Bancaria;Taxa (%);Total de Parcelas;CNPJ
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;4,18;0,12;0,00;4,02;Pago;Sodexo Alimentação;2025-01-22;0000491332;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;9,17;0,26;0,00;8,82;Pago;Sodexo Alimentação;2025-01-21;0000490219;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,84;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;66,15;1,91;0,00;63,56;Pago;Sodexo Alimentação;2025-01-20;0000709016;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO II;1;73,93;2,13;0,00;71,04;Pago;Sodexo Alimentação;2025-01-20;0000428845;Sodexo alimentação;Banco Santander;2271;13004406;;2378167;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0039-70
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SOROCABA;1;61,74;1,78;0,00;59,32;Pago;Sodexo Alimentação;2025-01-21;0000744055;Sodexo alimentação;Banco Santander;2271;13004406;;1585218;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0017-64
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTO AMARO - NAÇÕES;1;113,44;3,27;0,00;109,29;Pago;Sodexo Alimentação;2025-01-17;0000766335;Sodexo alimentação;Banco Santander;2271;13004406;;1585220;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0021-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;497,58;14,33;0,00;478,12;Pago;Sodexo Alimentação;2025-01-19;0000467315;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MAUA;1;238,26;6,86;0,00;228,94;Pago;Sodexo Alimentação;2025-01-19;0000722630;Sodexo alimentação;Banco Santander;2271;13004406;;2335180;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0041-94
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MARECHAL TITO;1;46,37;1,34;0,00;44,67;Pago;Sodexo Alimentação;2025-01-17;0000769789;Sodexo alimentação;Banco Santander;2271;13004406;;1585205;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0011-79
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FRANCO DA ROCHA;1;99,54;2,87;0,00;95,65;Pago;Sodexo Alimentação;2025-01-20;0000801696;Sodexo alimentação;Banco Santander;2271;13004406;;1585215;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0016-83
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;180,00;5,18;0,00;172,97;Pago;Sodexo Alimentação;2025-01-20;0000780857;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;465,67;13,41;0,00;447,46;Pago;Sodexo Alimentação;2025-01-18;0000457092;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;56,00;1,61;0,00;53,81;Pago;Sodexo Alimentação;2025-01-19;0000713733;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;112,54;3,24;0,00;108,14;Pago;Sodexo Alimentação;2025-01-23;0000482185;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BUTANTÃ;1;25,30;0,73;0,00;24,31;Pago;Sodexo Alimentação;2025-01-23;0000500440;Sodexo alimentação;Banco Santander;2271;13004406;;880485;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0001-05
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;45,63;1,31;0,00;43,85;Pago;Sodexo Alimentação;2025-01-23;0000789917;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;17,97;0,52;0,00;17,26;Pago;Sodexo Alimentação;2025-01-20;0000709011;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BONSUCESSO;1;630,97;18,17;0,00;606,30;Pago;Sodexo Alimentação;2025-01-22;0000761818;Sodexo alimentação;Banco Santander;2271;13004406;;2061713;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0035-46
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;107,76;3,10;0,00;103,55;Pago;Sodexo Alimentação;2025-01-20;0000792441;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;4,00;0,12;0,00;3,88;Pago;Sodexo Alimentação;2025-01-16;0000483731;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Normal;Não Conciliado;3,00;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDAO LIMEIRA                ;1;37,45;1,08;0,00;35,98;Pago;Sodexo Alimentação;2025-01-23;0000476738;Sodexo alimentação;Banco Santander;2271;13004406;;1724903;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0033-84
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;123,86;3,57;0,00;119,33;Pago;Sodexo Alimentação;2025-01-17;0000829641;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;90,00;2,59;0,00;86,48;Pago;Sodexo Alimentação;2025-01-20;0000457113;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO IPIRANGA;1;201,05;5,79;0,00;193,19;Pago;Sodexo Alimentação;2025-01-18;0000786719;Sodexo alimentação;Banco Santander;2271;13004406;;1585202;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0010-98
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;73,57;2,12;0,00;70,69;Pago;Sodexo Alimentação;2025-01-21;0000766125;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ II;1;69,04;1,99;0,00;66,34;Pago;Sodexo Alimentação;2025-01-23;0000425906;Sodexo alimentação;Banco Santander;2271;13004406;;2247967;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0040-03
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;18,70;0,54;0,00;17,97;Pago;Sodexo Alimentação;2025-01-22;0000713774;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTOS;1;12,53;0,36;0,00;12,04;Pago;Sodexo Alimentação;2025-01-20;0000779294;Sodexo alimentação;Banco Santander;2271;13004406;;1716808;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0029-06
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTOS;1;349,95;10,08;0,00;336,26;Pago;Sodexo Alimentação;2025-01-20;0000478885;Sodexo alimentação;Banco Santander;2271;13004406;;1716808;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0029-06
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;67,04;1,93;0,00;64,42;Pago;Sodexo Alimentação;2025-01-18;0000525816;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO IPIRANGA;1;27,27;0,79;0,00;26,20;Pago;Sodexo Alimentação;2025-01-21;0000488209;Sodexo alimentação;Banco Santander;2271;13004406;;1585202;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0010-98
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;36,94;1,06;0,00;35,50;Pago;Sodexo Alimentação;2025-01-22;0000780888;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CUPECÊ;1;48,12;1,39;0,00;46,23;Pago;Sodexo Alimentação;2025-01-20;0000779624;Sodexo alimentação;Banco Santander;2271;13004406;;1585221;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0024-93
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTOS;1;116,41;3,35;0,00;112,16;Pago;Sodexo Alimentação;2025-01-17;0000478855;Sodexo alimentação;Banco Santander;2271;13004406;;1716808;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0029-06
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;71,15;2,05;0,00;68,37;Pago;Sodexo Alimentação;2025-01-20;0000738709;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;53,90;1,55;0,00;51,79;Pago;Sodexo Alimentação;2025-01-18;0000781043;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ATIBAIA;1;201,59;5,81;0,00;193,70;Pago;Sodexo Alimentação;2025-01-20;0000448772;Sodexo alimentação;Banco Santander;2271;13004406;;1634305;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0018-45
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;26,00;0,75;0,00;24,98;Pago;Sodexo Alimentação;2025-01-21;0000828422;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;25,00;0,72;0,00;24,02;Pago;Sodexo Alimentação;2025-01-20;0000760166;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;40,35;1,16;0,00;38,88;Pago;Sodexo Alimentação;2025-01-17;0000482102;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;86,48;2,49;0,00;83,10;Pago;Sodexo Alimentação;2025-01-22;0000767934;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;278,36;8,02;0,00;268,19;Pago;Sodexo Alimentação;2025-01-17;0000828385;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ II;1;48,74;1,40;0,00;46,84;Pago;Sodexo Gift Pass;2025-01-18;0000425855;Sodexo gift pass;Banco Santander;2271;13004406;;2247967;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0040-03
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;156,71;4,51;0,00;150,59;Pago;Sodexo Alimentação;2025-01-19;0000461110;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;241,00;6,93;0,00;231,58;Pago;Sodexo Alimentação;2025-01-20;0000778508;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SALTO;1;13,46;0,39;0,00;12,93;Pago;Sodexo Alimentação;2025-01-21;0000414540;Sodexo alimentação;Banco Santander;2271;13004406;;2786800;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0047-80
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;159,09;4,58;0,00;152,87;Pago;Sodexo Alimentação;2025-01-22;0000528225;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;19,72;0,57;0,00;18,95;Pago;Sodexo Alimentação;2025-01-20;0000407828;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;30,00;0,86;0,00;28,91;Pago;Sodexo Alimentação;2025-01-17;0000737135;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;34,80;1,00;0,00;33,53;Pago;Sodexo Alimentação;2025-01-17;0000828389;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE II;1;50,15;1,44;0,00;48,19;Pago;Sodexo Alimentação;2025-01-21;0000711294;Sodexo alimentação;Banco Santander;2271;13004406;;2923619;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0053-28
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;3,87;0,11;0,00;3,72;Pago;Sodexo Alimentação;2025-01-20;0000829693;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,84;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;91,52;2,64;0,00;87,94;Pago;Sodexo Alimentação;2025-01-20;0000437800;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;263,98;7,60;0,00;253,66;Pago;Sodexo Alimentação;2025-01-20;0000437810;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;12,38;0,36;0,00;11,89;Pago;Sodexo Alimentação;2025-01-21;0000789902;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,91;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;364,50;10,50;0,00;351,18;Pago;Sodexo Alimentação;2025-01-17;0000737141;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;281,00;8,07;0,00;270,07;Pago;Sodexo Alimentação;2025-01-22;0000467365;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;143,56;4,13;0,00;137,95;Pago;Sodexo Alimentação;2025-01-20;0000738698;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;27,56;0,79;0,00;26,49;Pago;Sodexo Alimentação;2025-01-18;0000528163;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SALTO;1;23,63;0,68;0,00;22,71;Pago;Sodexo Alimentação;2025-01-19;0000713892;Sodexo alimentação;Banco Santander;2271;13004406;;2786800;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0047-80
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO INDAIATUBA;1;51,39;1,48;0,00;49,38;Pago;Sodexo Alimentação;2025-01-21;0000408289;Sodexo alimentação;Banco Santander;2271;13004406;;3069095;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0050-85
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;602,24;17,35;0,00;578,68;Pago;Sodexo Alimentação;2025-01-21;0000412968;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FRANCO DA ROCHA;1;255,04;7,35;0,00;245,06;Pago;Sodexo Alimentação;2025-01-21;0000801699;Sodexo alimentação;Banco Santander;2271;13004406;;1585215;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0016-83
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;22,93;0,66;0,00;22,03;Pago;Sodexo Alimentação;2025-01-19;0000491310;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;120,89;3,48;0,00;116,16;Pago;Sodexo Alimentação;2025-01-20;0000483791;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;49,27;1,42;0,00;47,34;Pago;Sodexo Alimentação;2025-01-20;0000528195;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CUPECÊ;1;26,92;0,78;0,00;25,86;Pago;Sodexo Alimentação;2025-01-23;0000779659;Sodexo alimentação;Banco Santander;2271;13004406;;1585221;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0024-93
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ;1;48,56;1,40;0,00;46,66;Pago;Sodexo Alimentação;2025-01-18;0000429718;Sodexo alimentação;Banco Santander;2271;13004406;;1585193;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0007-92
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;132,54;3,82;0,00;127,70;Pago;Sodexo Alimentação;2025-01-17;0000483754;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDAO LIMEIRA                ;1;7,16;0,21;0,00;6,88;Pago;Sodexo Alimentação;2025-01-22;0000778212;Sodexo alimentação;Banco Santander;2271;13004406;;1724903;Voucher à Vista;Antecipado;Não Conciliado;2,93;1;05.800.256/0033-84
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAÍ III;1;86,08;2,48;0,00;82,71;Pago;Sodexo Alimentação;2025-01-20;0000422445;Sodexo alimentação;Banco Santander;2271;13004406;;2836544;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0052-47
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;97,88;2,82;0,00;94,05;Pago;Sodexo Alimentação;2025-01-23;0000428509;Sodexo alimentação;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;319,29;9,20;0,00;306,80;Pago;Sodexo Alimentação;2025-01-20;0000767895;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;3,30;0,10;0,00;3,17;Pago;Sodexo Alimentação;2025-01-23;0000764930;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;3,03;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDAO LIMEIRA                ;1;212,57;6,12;0,00;204,26;Pago;Sodexo Alimentação;2025-01-19;0000778181;Sodexo alimentação;Banco Santander;2271;13004406;;1724903;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0033-84
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;123,76;3,57;0,00;118,91;Pago;Sodexo Alimentação;2025-01-20;0000458583;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CUPECÊ;1;24,10;0,69;0,00;23,16;Pago;Sodexo Alimentação;2025-01-20;0000779623;Sodexo alimentação;Banco Santander;2271;13004406;;1585221;Voucher à Vista;Antecipado;Não Conciliado;2,86;1;05.800.256/0024-93
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;20,07;0,58;0,00;19,28;Pago;Sodexo Alimentação;2025-01-23;0000738732;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;167,00;4,81;0,00;160,47;Pago;Sodexo Alimentação;2025-01-18;0000792417;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;165,10;4,76;0,00;158,64;Pago;Sodexo Alimentação;2025-01-18;0000764881;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ATIBAIA;1;170,00;4,90;0,00;163,35;Pago;Sodexo Alimentação;2025-01-21;0000745998;Sodexo alimentação;Banco Santander;2271;13004406;;1634305;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0018-45
